# ==================================================================
# Fastrad - RAY-TRACING - TID
# 
# TOTAL IONIZING DOSE CALCULATION RESULTS			 2018/12/03	18:19:14
# 
# Doses in krad (Si)
#
# Method : Slant Path
#
# ==================================================================
#
# Dose calculation with Solid Sphere Dose Curve
#
# Common Format (Total dose) :  [ mm , rad ]
# Electrons : C:\Users\Gebruiker\Documents\MSc Space Engineering\Thesis\SPENVIS orbit output\SAPPHIRE as input\Solar Maximum\1-in-n-year SPE\n=100\SolarMaximum_SPE_1_in_100_years_Sapphire_dosedepth.dat
#
#
#  N°  |   Total Dose |   Name   |
#      |    krad (Si) |          |
 25858 |  8.596e+000  | Detector |
 25859 |  8.932e+000  | Detector |
 25860 |  8.711e+000  | Detector |
 25861 |  8.970e+000  | Detector |
 25862 |  8.804e+000  | Detector |
 25863 |  8.813e+000  | Detector |
 25864 |  8.645e+000  | Detector |
 25865 |  8.806e+000  | Detector |
 25866 |  8.412e+000  | Detector |
 25867 |  8.407e+000  | Detector |
 25868 |  8.498e+000  | Detector |
 25869 |  8.275e+000  | Detector |
 25870 |  8.302e+000  | Detector |
 25871 |  8.462e+000  | Detector |
 25872 |  8.799e+000  | Detector |
 25873 |  7.850e+000  | Detector |
 25874 |  9.058e+001  | Detector |
 25875 |  7.903e+000  | Detector |
 25876 |  8.178e+000  | Detector |
 25877 |  8.517e+000  | Detector |
 25878 |  8.554e+000  | Detector |
 25879 |  8.776e+000  | Detector |
 25880 |  8.641e+000  | Detector |
 25881 |  8.792e+000  | Detector |
 25882 |  8.874e+000  | Detector |
 25883 |  8.823e+000  | Detector |
 25884 |  8.812e+000  | Detector |
 25885 |  8.557e+000  | Detector |
 25886 |  8.494e+000  | Detector |
 25887 |  8.574e+000  | Detector |
 25888 |  8.450e+000  | Detector |
 25889 |  8.430e+000  | Detector |
 25890 |  8.180e+000  | Detector |
 25891 |  8.252e+000  | Detector |
 25892 |  8.622e+000  | Detector |
 25893 |  8.599e+000  | Detector |
 25894 |  7.575e+000  | Detector |
 25895 |  9.056e+001  | Detector |
 25896 |  7.901e+000  | Detector |
 25897 |  8.162e+000  | Detector |
 25898 |  8.299e+000  | Detector |
 25899 |  8.540e+000  | Detector |
 25900 |  8.639e+000  | Detector |
 25901 |  8.631e+000  | Detector |
 25902 |  8.759e+000  | Detector |
 25903 |  8.671e+000  | Detector |
 25904 |  8.831e+000  | Detector |
 25905 |  8.656e+000  | Detector |
 25906 |  8.605e+000  | Detector |
 25907 |  8.446e+000  | Detector |
 25908 |  8.412e+000  | Detector |
 25909 |  8.382e+000  | Detector |
 25910 |  8.275e+000  | Detector |
 25911 |  8.050e+000  | Detector |
 25912 |  7.995e+000  | Detector |
 25913 |  8.017e+000  | Detector |
 25914 |  8.001e+000  | Detector |
 25915 |  7.408e+000  | Detector |
 25916 |  9.054e+001  | Detector |
 25917 |  7.803e+000  | Detector |
 25918 |  8.046e+000  | Detector |
 25919 |  8.415e+000  | Detector |
 25920 |  8.455e+000  | Detector |
 25921 |  8.570e+000  | Detector |
 25922 |  8.714e+000  | Detector |
 25923 |  8.522e+000  | Detector |
 25924 |  8.735e+000  | Detector |
 25925 |  8.737e+000  | Detector |
 25926 |  8.694e+000  | Detector |
 25927 |  8.523e+000  | Detector |
 25928 |  8.541e+000  | Detector |
 25929 |  8.410e+000  | Detector |
 25930 |  8.191e+000  | Detector |
 25931 |  8.204e+000  | Detector |
 25932 |  7.814e+000  | Detector |
 25933 |  7.736e+000  | Detector |
 25934 |  7.731e+000  | Detector |
 25935 |  7.785e+000  | Detector |
 25936 |  7.284e+000  | Detector |
 25937 |  9.050e+001  | Detector |
 25938 |  7.646e+000  | Detector |
 25939 |  7.943e+000  | Detector |
 25940 |  8.017e+000  | Detector |
 25941 |  8.194e+000  | Detector |
 25942 |  8.248e+000  | Detector |
 25943 |  8.366e+000  | Detector |
 25944 |  8.306e+000  | Detector |
 25945 |  8.557e+000  | Detector |
 25946 |  8.421e+000  | Detector |
 25947 |  8.529e+000  | Detector |
 25948 |  8.316e+000  | Detector |
 25949 |  8.314e+000  | Detector |
 25950 |  8.180e+000  | Detector |
 25951 |  8.233e+000  | Detector |
 25952 |  7.970e+000  | Detector |
 25953 |  7.830e+000  | Detector |
 25954 |  7.475e+000  | Detector |
 25955 |  7.270e+000  | Detector |
 25956 |  7.175e+000  | Detector |
 25957 |  6.513e+000  | Detector |
 25958 |  9.035e+001  | Detector |
 25959 |  7.218e+000  | Detector |
 25960 |  7.615e+000  | Detector |
 25961 |  7.776e+000  | Detector |
 25962 |  8.023e+000  | Detector |
 25963 |  7.995e+000  | Detector |
 25964 |  8.040e+000  | Detector |
 25965 |  8.151e+000  | Detector |
 25966 |  8.255e+000  | Detector |
 25967 |  8.291e+000  | Detector |
 25968 |  8.269e+000  | Detector |
 25969 |  8.062e+000  | Detector |
 25970 |  8.123e+000  | Detector |
 25971 |  7.978e+000  | Detector |
 25972 |  8.164e+000  | Detector |
 25973 |  7.938e+000  | Detector |
 25974 |  7.653e+000  | Detector |
 25975 |  7.302e+000  | Detector |
 25976 |  6.708e+000  | Detector |
 25977 |  5.945e+000  | Detector |
 25978 |  5.468e+000  | Detector |
 25979 |  8.998e+001  | Detector |
 25980 |  6.549e+000  | Detector |
 25981 |  7.323e+000  | Detector |
 25982 |  7.559e+000  | Detector |
 25983 |  7.645e+000  | Detector |
 25984 |  7.655e+000  | Detector |
 25985 |  7.752e+000  | Detector |
 25986 |  7.839e+000  | Detector |
 25987 |  7.930e+000  | Detector |
 25988 |  7.985e+000  | Detector |
 25989 |  7.965e+000  | Detector |
 25990 |  7.838e+000  | Detector |
 25991 |  7.793e+000  | Detector |
 25992 |  7.895e+000  | Detector |
 25993 |  7.786e+000  | Detector |
 25994 |  7.594e+000  | Detector |
 25995 |  7.356e+000  | Detector |
 25996 |  6.549e+000  | Detector |
 25997 |  5.315e+000  | Detector |
 25998 |  1.500e+000  | Detector |
 25999 |  9.000e+001  | Detector |
 26000 |  1.343e+002  | Detector |
 26001 |  9.040e+001  | Detector |
 26002 |  9.058e+001  | Detector |
 26003 |  9.065e+001  | Detector |
 26004 |  9.067e+001  | Detector |
 26005 |  9.072e+001  | Detector |
 26006 |  9.074e+001  | Detector |
 26007 |  9.072e+001  | Detector |
 26008 |  9.075e+001  | Detector |
 26009 |  9.074e+001  | Detector |
 26010 |  9.074e+001  | Detector |
 26011 |  9.076e+001  | Detector |
 26012 |  9.073e+001  | Detector |
 26013 |  9.073e+001  | Detector |
 26014 |  9.069e+001  | Detector |
 26015 |  9.068e+001  | Detector |
 26016 |  9.063e+001  | Detector |
 26017 |  9.046e+001  | Detector |
 26018 |  8.999e+001  | Detector |
 26019 |  9.003e+001  | Detector |
 26020 |  8.999e+001  | Detector |
 26021 |  1.343e+002  | Detector |
 26022 |  9.038e+001  | Detector |
 26023 |  9.058e+001  | Detector |
 26024 |  9.064e+001  | Detector |
 26025 |  9.066e+001  | Detector |
 26026 |  9.071e+001  | Detector |
 26027 |  9.073e+001  | Detector |
 26028 |  9.071e+001  | Detector |
 26029 |  9.073e+001  | Detector |
 26030 |  9.073e+001  | Detector |
 26031 |  9.074e+001  | Detector |
 26032 |  9.074e+001  | Detector |
 26033 |  9.072e+001  | Detector |
 26034 |  9.072e+001  | Detector |
 26035 |  9.068e+001  | Detector |
 26036 |  9.069e+001  | Detector |
 26037 |  9.062e+001  | Detector |
 26038 |  9.045e+001  | Detector |
 26039 |  8.997e+001  | Detector |
 26040 |  9.002e+001  | Detector |
 26041 |  5.468e+000  | Detector |
 26042 |  8.998e+001  | Detector |
 26043 |  6.479e+000  | Detector |
 26044 |  7.262e+000  | Detector |
 26045 |  7.622e+000  | Detector |
 26046 |  7.601e+000  | Detector |
 26047 |  7.700e+000  | Detector |
 26048 |  7.701e+000  | Detector |
 26049 |  7.791e+000  | Detector |
 26050 |  7.761e+000  | Detector |
 26051 |  7.828e+000  | Detector |
 26052 |  7.776e+000  | Detector |
 26053 |  7.767e+000  | Detector |
 26054 |  7.710e+000  | Detector |
 26055 |  7.834e+000  | Detector |
 26056 |  7.685e+000  | Detector |
 26057 |  7.622e+000  | Detector |
 26058 |  7.276e+000  | Detector |
 26059 |  6.478e+000  | Detector |
 26060 |  5.374e+000  | Detector |
 26061 |  1.492e+000  | Detector |
 26062 |  6.503e+000  | Detector |
 26063 |  9.033e+001  | Detector |
 26064 |  7.201e+000  | Detector |
 26065 |  7.618e+000  | Detector |
 26066 |  7.835e+000  | Detector |
 26067 |  8.047e+000  | Detector |
 26068 |  8.127e+000  | Detector |
 26069 |  8.091e+000  | Detector |
 26070 |  8.206e+000  | Detector |
 26071 |  8.195e+000  | Detector |
 26072 |  8.239e+000  | Detector |
 26073 |  8.160e+000  | Detector |
 26074 |  8.110e+000  | Detector |
 26075 |  8.105e+000  | Detector |
 26076 |  8.046e+000  | Detector |
 26077 |  8.064e+000  | Detector |
 26078 |  7.901e+000  | Detector |
 26079 |  7.636e+000  | Detector |
 26080 |  7.319e+000  | Detector |
 26081 |  6.668e+000  | Detector |
 26082 |  5.913e+000  | Detector |
 26083 |  7.251e+000  | Detector |
 26084 |  9.049e+001  | Detector |
 26085 |  7.621e+000  | Detector |
 26086 |  7.916e+000  | Detector |
 26087 |  8.092e+000  | Detector |
 26088 |  8.205e+000  | Detector |
 26089 |  8.404e+000  | Detector |
 26090 |  8.409e+000  | Detector |
 26091 |  8.391e+000  | Detector |
 26092 |  8.469e+000  | Detector |
 26093 |  8.358e+000  | Detector |
 26094 |  8.382e+000  | Detector |
 26095 |  8.352e+000  | Detector |
 26096 |  8.277e+000  | Detector |
 26097 |  8.255e+000  | Detector |
 26098 |  8.159e+000  | Detector |
 26099 |  7.903e+000  | Detector |
 26100 |  7.763e+000  | Detector |
 26101 |  7.479e+000  | Detector |
 26102 |  7.224e+000  | Detector |
 26103 |  7.159e+000  | Detector |
 26104 |  7.510e+000  | Detector |
 26105 |  9.054e+001  | Detector |
 26106 |  7.802e+000  | Detector |
 26107 |  8.063e+000  | Detector |
 26108 |  8.473e+000  | Detector |
 26109 |  8.481e+000  | Detector |
 26110 |  8.796e+000  | Detector |
 26111 |  8.745e+000  | Detector |
 26112 |  8.585e+000  | Detector |
 26113 |  8.652e+000  | Detector |
 26114 |  8.617e+000  | Detector |
 26115 |  8.512e+000  | Detector |
 26116 |  8.537e+000  | Detector |
 26117 |  8.551e+000  | Detector |
 26118 |  8.526e+000  | Detector |
 26119 |  8.267e+000  | Detector |
 26120 |  8.138e+000  | Detector |
 26121 |  7.767e+000  | Detector |
 26122 |  7.753e+000  | Detector |
 26123 |  7.841e+000  | Detector |
 26124 |  7.768e+000  | Detector |
 26125 |  7.535e+000  | Detector |
 26126 |  9.055e+001  | Detector |
 26127 |  7.906e+000  | Detector |
 26128 |  8.222e+000  | Detector |
 26129 |  8.418e+000  | Detector |
 26130 |  8.596e+000  | Detector |
 26131 |  8.855e+000  | Detector |
 26132 |  8.721e+000  | Detector |
 26133 |  8.855e+000  | Detector |
 26134 |  8.597e+000  | Detector |
 26135 |  8.804e+000  | Detector |
 26136 |  8.526e+000  | Detector |
 26137 |  8.723e+000  | Detector |
 26138 |  8.487e+000  | Detector |
 26139 |  8.542e+000  | Detector |
 26140 |  8.432e+000  | Detector |
 26141 |  8.244e+000  | Detector |
 26142 |  8.070e+000  | Detector |
 26143 |  7.983e+000  | Detector |
 26144 |  8.025e+000  | Detector |
 26145 |  8.002e+000  | Detector |
 26146 |  7.862e+000  | Detector |
 26147 |  9.057e+001  | Detector |
 26148 |  7.940e+000  | Detector |
 26149 |  8.228e+000  | Detector |
 26150 |  8.639e+000  | Detector |
 26151 |  8.626e+000  | Detector |
 26152 |  8.989e+000  | Detector |
 26153 |  8.742e+000  | Detector |
 26154 |  8.887e+000  | Detector |
 26155 |  8.846e+000  | Detector |
 26156 |  8.783e+000  | Detector |
 26157 |  8.717e+000  | Detector |
 26158 |  8.672e+000  | Detector |
 26159 |  8.558e+000  | Detector |
 26160 |  8.709e+000  | Detector |
 26161 |  8.542e+000  | Detector |
 26162 |  8.382e+000  | Detector |
 26163 |  8.202e+000  | Detector |
 26164 |  8.263e+000  | Detector |
 26165 |  8.619e+000  | Detector |
 26166 |  8.562e+000  | Detector |
 26167 |  7.629e+000  | Detector |
 26168 |  9.061e+001  | Detector |
 26169 |  7.979e+000  | Detector |
 26170 |  8.265e+000  | Detector |
 26171 |  8.640e+000  | Detector |
 26172 |  8.598e+000  | Detector |
 26173 |  8.901e+000  | Detector |
 26174 |  8.958e+000  | Detector |
 26175 |  8.897e+000  | Detector |
 26176 |  8.923e+000  | Detector |
 26177 |  8.777e+000  | Detector |
 26178 |  8.750e+000  | Detector |
 26179 |  8.683e+000  | Detector |
 26180 |  8.762e+000  | Detector |
 26181 |  8.562e+000  | Detector |
 26182 |  8.525e+000  | Detector |
 26183 |  8.421e+000  | Detector |
 26184 |  8.232e+000  | Detector |
 26185 |  8.293e+000  | Detector |
 26186 |  8.502e+000  | Detector |
 26187 |  8.792e+000  | Detector |
 26188 |  7.616e+000  | Detector |
 26189 |  9.057e+001  | Detector |
 26190 |  7.961e+000  | Detector |
 26191 |  8.303e+000  | Detector |
 26192 |  8.593e+000  | Detector |
 26193 |  8.749e+000  | Detector |
 26194 |  9.062e+000  | Detector |
 26195 |  8.849e+000  | Detector |
 26196 |  9.077e+000  | Detector |
 26197 |  8.861e+000  | Detector |
 26198 |  8.971e+000  | Detector |
 26199 |  8.744e+000  | Detector |
 26200 |  8.858e+000  | Detector |
 26201 |  8.638e+000  | Detector |
 26202 |  8.738e+000  | Detector |
 26203 |  8.638e+000  | Detector |
 26204 |  8.333e+000  | Detector |
 26205 |  8.308e+000  | Detector |
 26206 |  8.424e+000  | Detector |
 26207 |  8.648e+000  | Detector |
 26208 |  8.843e+000  | Detector |
 26209 |  7.655e+000  | Detector |
 26210 |  9.060e+001  | Detector |
 26211 |  8.027e+000  | Detector |
 26212 |  8.234e+000  | Detector |
 26213 |  8.513e+000  | Detector |
 26214 |  8.572e+000  | Detector |
 26215 |  8.978e+000  | Detector |
 26216 |  8.889e+000  | Detector |
 26217 |  8.956e+000  | Detector |
 26218 |  9.079e+000  | Detector |
 26219 |  8.863e+000  | Detector |
 26220 |  8.851e+000  | Detector |
 26221 |  8.752e+000  | Detector |
 26222 |  8.681e+000  | Detector |
 26223 |  8.678e+000  | Detector |
 26224 |  8.554e+000  | Detector |
 26225 |  8.373e+000  | Detector |
 26226 |  8.371e+000  | Detector |
 26227 |  8.515e+000  | Detector |
 26228 |  8.673e+000  | Detector |
 26229 |  9.462e+000  | Detector |
 26230 |  7.606e+000  | Detector |
 26231 |  9.059e+001  | Detector |
 26232 |  7.981e+000  | Detector |
 26233 |  8.262e+000  | Detector |
 26234 |  8.647e+000  | Detector |
 26235 |  8.684e+000  | Detector |
 26236 |  9.023e+000  | Detector |
 26237 |  8.814e+000  | Detector |
 26238 |  8.990e+000  | Detector |
 26239 |  9.034e+000  | Detector |
 26240 |  9.292e+000  | Detector |
 26241 |  8.831e+000  | Detector |
 26242 |  8.866e+000  | Detector |
 26243 |  8.626e+000  | Detector |
 26244 |  8.717e+000  | Detector |
 26245 |  8.705e+000  | Detector |
 26246 |  8.458e+000  | Detector |
 26247 |  8.307e+000  | Detector |
 26248 |  8.372e+000  | Detector |
 26249 |  8.855e+000  | Detector |
 26250 |  8.825e+000  | Detector |
 26251 |  7.645e+000  | Detector |
 26252 |  9.060e+001  | Detector |
 26253 |  8.019e+000  | Detector |
 26254 |  8.236e+000  | Detector |
 26255 |  8.517e+000  | Detector |
 26256 |  8.569e+000  | Detector |
 26257 |  8.975e+000  | Detector |
 26258 |  8.914e+000  | Detector |
 26259 |  8.950e+000  | Detector |
 26260 |  9.070e+000  | Detector |
 26261 |  8.860e+000  | Detector |
 26262 |  8.861e+000  | Detector |
 26263 |  8.755e+000  | Detector |
 26264 |  8.653e+000  | Detector |
 26265 |  8.667e+000  | Detector |
 26266 |  8.564e+000  | Detector |
 26267 |  8.376e+000  | Detector |
 26268 |  8.383e+000  | Detector |
 26269 |  8.414e+000  | Detector |
 26270 |  8.668e+000  | Detector |
 26271 |  9.462e+000  | Detector |
 26272 |  7.602e+000  | Detector |
 26273 |  9.057e+001  | Detector |
 26274 |  7.955e+000  | Detector |
 26275 |  8.312e+000  | Detector |
 26276 |  8.604e+000  | Detector |
 26277 |  8.764e+000  | Detector |
 26278 |  9.075e+000  | Detector |
 26279 |  8.855e+000  | Detector |
 26280 |  9.066e+000  | Detector |
 26281 |  8.881e+000  | Detector |
 26282 |  8.979e+000  | Detector |
 26283 |  8.752e+000  | Detector |
 26284 |  8.872e+000  | Detector |
 26285 |  8.663e+000  | Detector |
 26286 |  8.734e+000  | Detector |
 26287 |  8.641e+000  | Detector |
 26288 |  8.331e+000  | Detector |
 26289 |  8.317e+000  | Detector |
 26290 |  8.419e+000  | Detector |
 26291 |  8.643e+000  | Detector |
 26292 |  8.843e+000  | Detector |
 26293 |  7.620e+000  | Detector |
 26294 |  9.061e+001  | Detector |
 26295 |  7.969e+000  | Detector |
 26296 |  8.260e+000  | Detector |
 26297 |  8.631e+000  | Detector |
 26298 |  8.602e+000  | Detector |
 26299 |  8.909e+000  | Detector |
 26300 |  8.951e+000  | Detector |
 26301 |  8.897e+000  | Detector |
 26302 |  8.930e+000  | Detector |
 26303 |  8.782e+000  | Detector |
 26304 |  8.750e+000  | Detector |
 26305 |  8.706e+000  | Detector |
 26306 |  8.786e+000  | Detector |
 26307 |  8.565e+000  | Detector |
 26308 |  8.524e+000  | Detector |
 26309 |  8.435e+000  | Detector |
 26310 |  8.244e+000  | Detector |
 26311 |  8.307e+000  | Detector |
 26312 |  8.501e+000  | Detector |
 26313 |  8.792e+000  | Detector |
 26314 |  7.657e+000  | Detector |
 26315 |  9.057e+001  | Detector |
 26316 |  7.939e+000  | Detector |
 26317 |  8.228e+000  | Detector |
 26318 |  8.635e+000  | Detector |
 26319 |  8.642e+000  | Detector |
 26320 |  9.011e+000  | Detector |
 26321 |  8.746e+000  | Detector |
 26322 |  8.897e+000  | Detector |
 26323 |  8.856e+000  | Detector |
 26324 |  8.805e+000  | Detector |
 26325 |  8.728e+000  | Detector |
 26326 |  8.674e+000  | Detector |
 26327 |  8.563e+000  | Detector |
 26328 |  8.701e+000  | Detector |
 26329 |  8.535e+000  | Detector |
 26330 |  8.387e+000  | Detector |
 26331 |  8.208e+000  | Detector |
 26332 |  8.292e+000  | Detector |
 26333 |  8.433e+000  | Detector |
 26334 |  8.562e+000  | Detector |
 26335 |  7.529e+000  | Detector |
 26336 |  9.055e+001  | Detector |
 26337 |  7.913e+000  | Detector |
 26338 |  8.232e+000  | Detector |
 26339 |  8.428e+000  | Detector |
 26340 |  8.606e+000  | Detector |
 26341 |  8.886e+000  | Detector |
 26342 |  8.719e+000  | Detector |
 26343 |  8.886e+000  | Detector |
 26344 |  8.595e+000  | Detector |
 26345 |  8.821e+000  | Detector |
 26346 |  8.554e+000  | Detector |
 26347 |  8.730e+000  | Detector |
 26348 |  8.489e+000  | Detector |
 26349 |  8.551e+000  | Detector |
 26350 |  8.435e+000  | Detector |
 26351 |  8.234e+000  | Detector |
 26352 |  8.071e+000  | Detector |
 26353 |  8.004e+000  | Detector |
 26354 |  8.034e+000  | Detector |
 26355 |  8.002e+000  | Detector |
 26356 |  7.496e+000  | Detector |
 26357 |  9.054e+001  | Detector |
 26358 |  7.782e+000  | Detector |
 26359 |  8.047e+000  | Detector |
 26360 |  8.499e+000  | Detector |
 26361 |  8.504e+000  | Detector |
 26362 |  8.789e+000  | Detector |
 26363 |  8.754e+000  | Detector |
 26364 |  8.592e+000  | Detector |
 26365 |  8.653e+000  | Detector |
 26366 |  8.631e+000  | Detector |
 26367 |  8.534e+000  | Detector |
 26368 |  8.566e+000  | Detector |
 26369 |  8.565e+000  | Detector |
 26370 |  8.523e+000  | Detector |
 26371 |  8.273e+000  | Detector |
 26372 |  8.149e+000  | Detector |
 26373 |  7.761e+000  | Detector |
 26374 |  7.756e+000  | Detector |
 26375 |  7.837e+000  | Detector |
 26376 |  7.768e+000  | Detector |
 26377 |  7.232e+000  | Detector |
 26378 |  9.049e+001  | Detector |
 26379 |  7.625e+000  | Detector |
 26380 |  7.917e+000  | Detector |
 26381 |  8.101e+000  | Detector |
 26382 |  8.214e+000  | Detector |
 26383 |  8.416e+000  | Detector |
 26384 |  8.416e+000  | Detector |
 26385 |  8.391e+000  | Detector |
 26386 |  8.483e+000  | Detector |
 26387 |  8.367e+000  | Detector |
